,eventID,groupID,RP_hit_in_group,Max_line_no
240748,20117236,2,3,1
240776,20117250,1,3,1
240784,20117254,1,3,4
240796,20117260,2,3,1
240820,20117272,1,3,1
240895,20117305,1,3,1
240924,20117319,2,3,1
240932,20117323,2,3,1
240956,20117334,1,3,3
240957,20117334,2,3,3
240970,20117340,2,3,1
240976,20117342,2,3,1
241040,20117374,4,3,1
241042,20117376,2,3,2
241048,20117378,5,3,1
241073,20117390,1,3,1
241074,20117390,5,3,1
241122,20117415,1,3,2
241142,20117423,4,3,1
241183,20117444,4,3,4
241185,20117444,6,3,3
241209,20117456,4,3,1
241224,20117465,1,3,1
241232,20117469,2,3,2
241252,20117477,4,3,1
241258,20117480,4,3,1
241263,20117483,2,3,9
241265,20117484,1,3,6
241290,20117494,4,3,1
241297,20117498,2,3,2
241305,20117502,2,3,1
241328,20117512,5,3,1
241337,20117516,4,3,1
241342,20117518,1,3,1
241347,20117520,5,3,1
241355,20117524,4,3,2
241433,20117562,2,3,1
241464,20117578,2,3,1
241467,20117579,5,3,1
241470,20117582,1,3,2
241525,20117609,5,3,1
241554,20117623,4,3,1
241560,20117626,2,3,1
241569,20117629,5,3,3
241583,20117637,2,3,3
241607,20117647,5,3,1
241622,20117654,6,3,5
241643,20117665,1,3,1
241659,20117673,2,3,1
241660,20117673,4,3,1
241696,20117690,1,3,1
241714,20117698,5,3,3
241724,20117703,1,3,1
241742,20117711,4,3,1
241764,20117722,2,3,1
241766,20117723,1,3,1
241785,20117731,1,3,4
241800,20117739,4,3,1
241841,20117761,1,3,1
241858,20117771,2,3,1
241869,20117776,3,3,4
241898,20117791,5,3,1
241908,20117796,2,3,2
241910,20117797,1,3,1
241918,20117801,5,3,2
241940,20117814,4,3,1
241941,20117815,2,3,1
241968,20117827,5,3,1
242024,20117856,4,3,1
242041,20117864,6,3,3
242051,20117870,2,3,1
242069,20117879,1,3,2
242073,20117881,1,3,1
242085,20117886,1,3,1
242098,20117892,5,3,1
242126,20117904,4,3,1
242159,20117921,5,3,2
242187,20117934,5,3,1
242190,20117936,1,3,1
242263,20117971,4,3,3
242308,20117992,5,3,5
242312,20117994,4,3,1
242369,20118023,2,3,3
242380,20118028,1,3,1
242398,20118036,2,3,1
242405,20118039,5,3,1
242433,20118053,2,3,2
242443,20118057,5,3,1
242444,20118059,2,3,1
242448,20118061,2,3,4
242468,20118071,2,3,11
242492,20118083,1,3,1
242518,20118094,4,3,1
242537,20118102,4,3,2
242550,20118108,4,3,2
242573,20118119,5,3,1
242598,20118132,4,3,5
242649,20118154,5,3,1
242652,20118156,2,3,1
242708,20118183,4,3,1
242715,20118187,2,3,1
242717,20118188,1,3,1
242723,20118191,2,3,1
242755,20118207,2,3,2
242762,20118209,4,3,1
242783,20118219,1,3,1
242786,20118220,4,3,2
242799,20118224,6,3,1
242807,20118228,4,3,1
242816,20118233,2,3,6
242856,20118252,1,3,1
242874,20118262,2,3,1
242881,20118265,4,3,1
242893,20118271,1,3,1
242906,20118276,5,3,1
242909,20118278,1,3,1
242916,20118282,1,3,1
242920,20118284,1,3,1
242940,20118292,5,3,1
242985,20118313,4,3,1
242987,20118314,2,3,1
242997,20118318,4,3,2
243021,20118332,2,3,1
243132,20118388,2,3,2
243161,20118400,1,3,1
243180,20118409,5,3,1
243215,20118424,2,3,1
243220,20118426,2,3,2
243235,20118433,2,3,1
243241,20118436,2,3,1
243263,20118446,5,3,1
243288,20118459,2,3,1
243363,20118494,4,3,1
243387,20118506,4,3,1
243396,20118511,2,3,1
243452,20118537,2,3,1
243461,20118541,2,3,3
243520,20118569,2,3,1
243537,20118578,2,3,1
243550,20118584,2,3,3
243553,20118585,5,3,1
243571,20118595,3,3,3
243591,20118604,5,3,3
243605,20118612,2,3,1
243617,20118619,1,3,1
243670,20118647,2,3,6
243673,20118648,5,3,5
243692,20118657,4,3,1
243698,20118660,4,3,1
243838,20118730,1,3,1
243844,20118733,1,3,1
243859,20118740,5,3,1
243868,20118745,1,3,1
243925,20118773,5,3,1
243945,20118784,2,3,1
243956,20118789,4,3,1
243999,20118813,2,3,1
244011,20118819,2,3,2
244016,20118821,5,3,1
244018,20118822,5,3,2
244039,20118832,4,3,1
244049,20118836,4,3,1
244052,20118838,2,3,1
244100,20118859,5,3,1
244105,20118862,1,3,3
244128,20118874,2,3,1
244158,20118888,1,3,1
244198,20118907,2,3,1
244273,20118943,4,3,4
244295,20118954,5,3,1
244314,20118963,1,3,1
244359,20118985,5,3,1
244394,20119003,5,3,2
244402,20119007,4,3,8
244408,20119010,5,3,1
244441,20119027,5,3,1
244496,20119050,5,3,1
244523,20119063,1,3,1
244538,20119070,5,3,1
244548,20119075,4,3,3
244616,20119106,2,3,1
244626,20119111,1,3,1
244647,20119120,4,3,1
244648,20119121,1,3,1
244656,20119124,3,3,2
244669,20119130,5,3,1
244672,20119132,2,3,1
244699,20119145,2,3,1
244732,20119163,4,3,3
244738,20119166,2,3,2
244755,20119174,2,3,1
244772,20119182,5,3,1
244817,20119205,1,3,1
244850,20119222,2,3,3
244854,20119223,4,3,1
244869,20119234,4,3,1
244872,20119235,1,3,1
244929,20119265,4,3,2
244941,20119271,5,3,7
244943,20119272,4,3,1
244952,20119276,2,3,1
244965,20119283,4,3,1
244968,20119285,2,3,1
244992,20119296,2,3,1
245019,20119309,2,3,1
245026,20119312,5,3,1
245031,20119315,2,3,1
245033,20119316,2,3,1
245035,20119317,2,3,2
245043,20119321,2,3,2
245048,20119323,4,3,2
245050,20119323,6,3,3
245099,20119346,2,3,1
245102,20119347,5,3,4
245119,20119355,1,3,3
245125,20119357,2,3,2
245263,20119419,5,3,1
245278,20119429,2,3,1
245300,20119438,5,3,1
245334,20119455,1,3,1
245346,20119461,2,3,1
245348,20119462,1,3,2
245356,20119467,1,3,1
245357,20119467,5,3,1
245386,20119480,1,3,1
245397,20119485,4,3,8
245431,20119503,2,3,1
245460,20119516,5,3,1
245476,20119523,5,3,2
245648,20119610,2,3,1
245649,20119610,4,3,1
245693,20119631,1,3,1
245717,20119643,1,3,1
245878,20119718,4,3,1
245882,20119720,5,3,1
245902,20119730,2,3,1
245932,20119744,4,3,1
245933,20119745,1,3,1
245970,20119763,1,3,1
245972,20119764,1,3,1
245988,20119772,2,3,1
245989,20119772,4,3,1
246004,20119779,4,3,1
246023,20119789,4,3,1
246030,20119794,2,3,1
246048,20119801,2,3,1
246119,20119835,1,3,1
246121,20119836,1,3,4
246124,20119837,5,3,1
246134,20119842,2,3,4
246160,20119854,4,3,1
246172,20119860,5,3,1
246201,20119873,5,3,1
246211,20119878,4,3,2
246221,20119883,4,3,1
246237,20119891,1,3,4
246243,20119893,2,3,5
246253,20119898,2,3,1
246286,20119915,1,3,3
246374,20119957,1,3,1
246392,20119966,1,3,3
246433,20119987,2,3,1
246444,20119992,1,3,4
246448,20119993,5,3,1
246452,20119995,4,3,1
246468,20120004,1,3,1
246476,20120008,1,3,1
246484,20120012,2,3,1
246487,20120013,5,3,1
246489,20120015,4,3,1
246500,20120022,1,3,1
246553,20120050,1,3,1
246566,20120055,4,3,1
246576,20120060,4,3,1
246599,20120071,1,3,2
246640,20120089,2,3,1
246675,20120107,2,3,1
246715,20120127,1,3,2
246743,20120141,1,3,1
246750,20120144,5,3,3
246753,20120146,2,3,1
246763,20120151,1,3,2
246801,20120169,3,3,7
246835,20120186,2,3,4
246852,20120194,4,3,1
246872,20120206,2,3,1
246878,20120210,1,3,1
246933,20120238,4,3,1
246938,20120242,2,3,1
246939,20120242,4,3,1
246943,20120243,4,3,2
246955,20120249,2,3,1
246970,20120257,5,3,1
246976,20120260,5,3,1
246987,20120266,2,3,1
247003,20120274,1,3,1
247005,20120274,5,3,1
247012,20120278,2,3,1
247026,20120284,4,3,3
247028,20120284,6,3,2
247060,20120298,5,3,3
247061,20120298,6,3,4
247087,20120309,2,3,4
247100,20120315,5,3,1
247129,20120328,5,3,1
247141,20120335,5,3,1
247176,20120353,2,3,1
247183,20120356,1,3,1
247213,20120372,2,3,1
247220,20120375,4,3,1
247221,20120377,2,3,1
247229,20120381,5,3,1
247246,20120389,5,3,2
247292,20120414,1,3,2
247343,20120440,1,3,2
247371,20120452,5,3,1
247378,20120456,2,3,1
247388,20120461,2,3,1
247391,20120462,4,3,1
247425,20120480,2,3,1
247442,20120488,5,3,1
247444,20120489,5,3,1
247485,20120509,4,3,1
247518,20120526,2,3,1
247526,20120530,2,3,1
247534,20120535,2,3,1
247544,20120540,1,3,1
247558,20120548,2,3,1
247569,20120553,1,3,1
247571,20120554,1,3,1
247616,20120577,1,3,1
247638,20120587,1,3,1
247657,20120596,4,3,2
247709,20120621,5,3,1
247717,20120625,4,3,1
247749,20120639,2,3,1
247772,20120651,5,3,1
247776,20120653,5,3,1
247785,20120658,2,3,1
247798,20120664,5,3,1
247845,20120687,2,3,1
247877,20120704,4,3,1
247896,20120714,3,3,1
247913,20120722,2,3,1
247925,20120728,2,3,1
247952,20120741,4,3,1
247973,20120751,2,3,1
248054,20120789,1,3,2
248135,20120825,4,3,1
248141,20120828,5,3,1
248150,20120832,1,3,1
248192,20120854,2,3,5
248199,20120857,4,3,4
248211,20120863,1,3,1
248271,20120893,6,3,2
248310,20120914,5,3,3
248314,20120916,2,3,1
248325,20120921,2,3,1
248329,20120923,2,3,1
248341,20120928,1,3,1
248342,20120928,5,3,1
248367,20120941,1,3,1
248368,20120941,5,3,2
248386,20120950,5,3,1
248481,20120996,1,3,1
248484,20120997,2,3,3
248517,20121012,1,3,1
248538,20121022,1,3,1
248556,20121031,2,3,1
248577,20121041,2,3,1
248591,20121048,2,3,2
248595,20121049,5,3,1
248604,20121054,1,3,1
248606,20121054,5,3,1
248621,20121061,5,3,1
248648,20121074,4,3,1
248755,20121128,2,3,1
248773,20121134,1,3,1
248779,20121136,5,3,1
248781,20121137,4,3,1
248782,20121138,2,3,1
248809,20121148,3,3,1
248837,20121161,4,3,1
248859,20121171,4,3,4
248861,20121171,6,3,5
248865,20121173,5,3,1
248868,20121175,1,3,1
248935,20121209,5,3,1
248939,20121211,5,3,1
248976,20121227,5,3,2
248998,20121238,2,3,1
249049,20121263,4,3,3
249051,20121263,6,3,1
249084,20121280,2,3,1
249099,20121287,5,3,2
249100,20121288,2,3,1
249111,20121293,1,3,1
249116,20121295,5,3,1
249176,20121327,1,3,1
249195,20121336,4,3,1
249218,20121349,5,3,1
249286,20121380,4,3,2
249293,20121384,2,3,1
249315,20121395,2,3,1
249325,20121400,1,3,1
249350,20121411,5,3,1
249351,20121412,2,3,1
249397,20121435,2,3,1
249441,20121455,5,3,3
249501,20121484,4,3,1
249508,20121488,1,3,3
249565,20121517,4,3,1
249585,20121528,4,3,2
249604,20121536,1,3,1
249617,20121541,1,3,1
249639,20121551,2,3,1
249657,20121559,5,3,1
249684,20121573,1,3,1
249764,20121612,1,3,1
249792,20121624,5,3,1
249830,20121643,2,3,1
249831,20121643,4,3,1
249863,20121658,5,3,1
249886,20121668,1,3,2
249898,20121674,2,3,1
249902,20121676,1,3,1
249915,20121681,4,3,1
249973,20121711,1,3,2
250007,20121727,5,3,1
250052,20121748,2,3,1
250087,20121765,1,3,1
250113,20121777,5,3,9
250165,20121801,4,3,2
250219,20121826,5,3,2
250232,20121833,2,3,2
250250,20121842,1,3,1
250257,20121844,5,3,1
250284,20121859,2,3,1
250295,20121864,4,3,4
250297,20121864,6,3,4
250309,20121872,2,3,1
250311,20121873,1,3,1
250320,20121877,5,3,1
250361,20121897,5,3,1
250376,20121905,1,3,1
250377,20121905,5,3,1
250408,20121920,5,3,4
250433,20121933,5,3,1
250444,20121940,2,3,1
250456,20121946,2,3,1
250477,20121954,5,3,2
250486,20121959,1,3,1
250487,20121959,5,3,1
250505,20121966,2,3,10
250513,20121970,5,3,1
250573,20121999,2,3,1
250576,20122000,4,3,1
250585,20122004,4,3,1
250680,20122052,2,3,1
250687,20122055,1,3,1
250689,20122056,1,3,1
250691,20122057,1,3,1
250692,20122057,5,3,1
250710,20122066,2,3,1
250714,20122068,1,3,1
250716,20122069,2,3,2
250731,20122077,5,3,4
250753,20122089,5,3,1
250793,20122109,2,3,1
250797,20122111,2,3,1
250819,20122121,5,3,1
250832,20122128,2,3,1
250850,20122136,5,3,1
250881,20122154,2,3,1
250902,20122165,2,3,1
250909,20122169,1,3,1
250913,20122171,1,3,1
250941,20122184,4,3,1
250954,20122191,2,3,1
251012,20122219,4,3,1
251016,20122221,4,3,1
251044,20122234,5,3,3
251047,20122235,5,3,1
251156,20122290,1,3,1
251162,20122291,5,3,1
251190,20122304,1,3,1
251235,20122327,5,3,1
251264,20122341,1,3,3
251268,20122342,4,3,1
251337,20122377,1,3,4
251351,20122383,2,3,3
251396,20122405,4,3,1
251410,20122412,2,3,1
251433,20122422,5,3,1
251434,20122422,6,3,1
251474,20122442,2,3,1
251475,20122442,4,3,1
251545,20122475,5,3,1
251580,20122492,5,3,3
251594,20122499,1,3,1
251607,20122503,5,3,1
251629,20122515,4,3,2
251669,20122535,1,3,2
251679,20122539,2,3,1
251694,20122545,5,3,1
251742,20122569,4,3,1
251759,20122577,5,3,1
251807,20122600,1,3,3
251822,20122606,1,3,1
251871,20122631,2,3,1
251880,20122635,4,3,1
251897,20122643,5,3,1
251906,20122648,4,3,1
251924,20122657,5,3,1
251928,20122659,5,3,1
251929,20122660,1,3,5
251935,20122663,2,3,1
251953,20122674,2,3,1
252037,20122714,2,3,1
252065,20122729,2,3,1
252100,20122748,4,3,2
252110,20122754,4,3,1
252147,20122772,2,3,1
252152,20122774,2,3,1
252153,20122774,3,3,1
252161,20122777,5,3,1
252167,20122779,1,3,1
252210,20122800,2,3,1
252241,20122815,5,3,1
252264,20122827,1,3,1
252266,20122827,3,3,4
252277,20122832,5,3,1
252302,20122845,5,3,1
252341,20122863,5,3,1
252365,20122873,4,3,1
252370,20122875,4,3,1
252373,20122877,2,3,2
252388,20122884,2,3,1
252425,20122903,5,3,1
252430,20122905,5,3,1
252469,20122925,5,3,1
252492,20122935,4,3,1
252505,20122943,1,3,1
252534,20122956,2,3,4
252536,20122956,4,3,1
252583,20122979,2,3,2
252584,20122979,4,3,1
252652,20123013,2,3,1
252706,20123038,2,3,1
252715,20123042,4,3,1
252717,20123043,5,3,1
252718,20123044,2,3,1
252752,20123061,1,3,1
252782,20123078,2,3,1
252790,20123081,5,3,7
252800,20123085,2,3,1
252801,20123085,4,3,1
252822,20123097,5,3,1
252827,20123100,1,3,1
252846,20123108,2,3,1
252861,20123115,4,3,1
252911,20123139,4,3,4
252913,20123139,6,3,1
252920,20123143,1,3,1
252927,20123147,1,3,3
252931,20123148,2,3,1
252941,20123153,2,3,1
252951,20123158,4,3,1
252952,20123159,1,3,1
252956,20123161,1,3,4
253010,20123190,2,3,2
253017,20123193,4,3,1
253034,20123200,5,3,1
253037,20123202,1,3,1
253038,20123202,2,3,2
253041,20123202,6,3,2
253042,20123203,2,3,1
253076,20123220,2,3,4
253149,20123258,1,3,2
253179,20123271,2,3,2
253184,20123272,4,3,4
253197,20123279,4,3,1
253199,20123280,4,3,1
253226,20123293,4,3,1
253235,20123298,2,3,1
253247,20123305,2,3,1
253287,20123324,1,3,2
253356,20123355,2,3,1
253385,20123368,5,3,4
253408,20123378,4,3,1
253417,20123383,1,3,1
253446,20123398,5,3,1
253483,20123418,2,3,1
253516,20123434,5,3,2
253522,20123436,5,3,1
253536,20123443,5,3,1
253540,20123445,4,3,1
253567,20123459,1,3,2
253607,20123477,2,3,1
253655,20123500,5,3,1
253690,20123515,5,3,1
253692,20123516,4,3,1
253695,20123518,2,3,1
253697,20123519,2,3,2
253743,20123541,1,3,1
253787,20123563,1,3,1
253791,20123565,2,3,1
253801,20123570,2,3,1
253809,20123574,1,3,1
253852,20123594,1,3,1
253859,20123597,5,3,1
253864,20123599,5,3,1
253868,20123602,2,3,1
253872,20123604,1,3,1
253931,20123632,5,3,1
253939,20123636,5,3,1
253945,20123639,5,3,1
254003,20123667,4,3,1
254006,20123670,2,3,12
254012,20123673,1,3,2
254067,20123701,1,3,1
254087,20123710,4,3,1
254102,20123717,4,3,2
254107,20123720,1,3,1
254113,20123722,4,3,1
254131,20123732,2,3,1
254139,20123736,2,3,1
254141,20123737,1,3,1
254164,20123748,2,3,1
254183,20123757,2,3,1
254202,20123765,1,3,1
254207,20123767,5,3,1
254219,20123773,5,3,1
254258,20123794,4,3,1
254264,20123797,4,3,1
254281,20123807,2,3,1
254331,20123834,1,3,1
254333,20123835,1,3,1
254338,20123837,5,3,1
254360,20123848,1,3,1
254382,20123859,1,3,1
254388,20123863,2,3,1
254416,20123877,2,3,1
254443,20123889,2,3,1
254446,20123890,5,3,1
254460,20123898,4,3,2
254467,20123902,1,3,1
254468,20123902,5,3,1
254503,20123919,1,3,1
254528,20123932,5,3,1
254544,20123940,4,3,1
254549,20123943,2,3,2
254578,20123957,1,3,1
254602,20123967,2,3,1
254603,20123967,4,3,1
254605,20123968,5,3,1
254612,20123972,1,3,1
254618,20123974,5,3,1
254743,20124038,2,3,1
254792,20124060,3,3,1
254805,20124066,4,3,1
254864,20124097,5,3,1
254890,20124109,1,3,2
254910,20124118,5,3,1
254915,20124121,1,3,1
254935,20124131,4,3,1
254947,20124137,2,3,1
254957,20124143,2,3,1
254971,20124150,1,3,1
254990,20124159,5,3,4
255006,20124167,5,3,1
255043,20124185,4,3,6
255045,20124186,4,3,2
255049,20124188,2,3,1
255051,20124189,2,3,1
255075,20124199,5,3,3
255098,20124211,5,3,1
255122,20124223,2,3,1
255130,20124227,2,3,1
255142,20124234,1,3,1
255152,20124239,2,3,3
255167,20124247,2,3,2
255216,20124271,5,3,1
255221,20124274,1,3,1
255228,20124277,2,3,1
255234,20124279,2,3,1
255236,20124280,2,3,1
255261,20124292,2,3,1
255271,20124297,2,3,1
255285,20124303,2,3,1
255289,20124305,2,3,1
255290,20124305,4,3,1
255354,20124335,5,3,4
255371,20124342,4,3,1
255375,20124344,4,3,1
255377,20124345,5,3,1
255384,20124349,1,3,1
255413,20124365,1,3,3
255475,20124394,2,3,1
255534,20124421,1,3,1
255545,20124426,4,3,1
255610,20124460,2,3,1
255626,20124467,5,3,1
255637,20124473,1,3,1
255717,20124510,4,3,1
255725,20124514,5,3,1
255739,20124521,5,3,2
255762,20124534,1,3,3
255763,20124534,2,3,4
255819,20124560,5,3,1
255821,20124561,5,3,1
255832,20124566,4,3,2
255841,20124571,1,3,1
255867,20124583,5,3,1
255881,20124590,5,3,1
255918,20124610,2,3,1
255934,20124618,2,3,1
255964,20124631,4,3,1
255987,20124641,4,3,1
255989,20124642,4,3,1
256025,20124657,5,3,1
256040,20124664,5,3,1
256062,20124676,2,3,1
256078,20124683,4,3,3
256082,20124685,5,3,1
256089,20124689,2,3,1
256106,20124697,2,3,1
256140,20124712,4,3,1
256190,20124737,5,3,2
256193,20124739,2,3,1
256221,20124752,1,3,2
256229,20124757,5,3,1
256231,20124758,5,3,2
256274,20124782,2,3,1
256276,20124783,1,3,3
256293,20124789,5,3,1
256310,20124798,2,3,1
256355,20124820,1,3,1
256426,20124854,2,3,1
256449,20124864,5,3,1
256456,20124868,2,3,1
256457,20124868,4,3,2
256459,20124869,1,3,1
256503,20124888,1,3,1
256505,20124889,2,3,1
256520,20124895,5,3,2
256528,20124899,2,3,1
256535,20124903,1,3,1
256547,20124909,1,3,1
256555,20124913,1,3,1
256593,20124931,1,3,1
256671,20124967,1,3,1
256682,20124972,5,3,1
256684,20124974,5,3,1
256685,20124975,2,3,1
256705,20124985,2,3,2
256714,20124989,2,3,1
256724,20124993,5,3,4
256735,20125001,1,3,1
256746,20125006,2,3,1
256775,20125021,1,3,1
256777,20125022,1,3,1
256778,20125022,5,3,1
256790,20125028,5,3,1
256791,20125029,2,3,1
256800,20125033,5,3,1
256867,20125067,5,3,1
256879,20125074,4,3,2
256920,20125093,2,3,2
256922,20125094,1,3,2
256926,20125095,4,3,6
256959,20125114,5,3,2
256961,20125115,2,3,1
257018,20125145,1,3,1
257067,20125170,1,3,1
257079,20125176,1,3,1
257081,20125176,5,3,3
257088,20125179,5,3,2
257095,20125184,2,3,2
257122,20125197,4,3,1
257123,20125198,2,3,1
257140,20125205,1,3,2
257183,20125225,2,3,1
257190,20125228,1,3,1
257203,20125234,4,3,2
257257,20125259,5,3,1
257301,20125281,2,3,4
257305,20125282,4,3,1
257324,20125291,2,3,1
257325,20125291,4,3,2
257427,20125337,5,3,1
257448,20125348,2,3,1
257481,20125364,4,3,1
257487,20125367,5,3,1
257512,20125380,2,3,1
257514,20125381,2,3,1
257556,20125400,5,3,1
257600,20125419,4,3,1
257603,20125420,5,3,3
257616,20125427,1,3,1
257630,20125434,2,3,1
257631,20125434,4,3,1
257654,20125445,4,3,1
257706,20125469,4,3,1
257730,20125480,2,3,1
257752,20125490,4,3,1
257756,20125492,1,3,1
257835,20125529,2,3,1
257839,20125532,1,3,1
257844,20125534,4,3,1
257845,20125537,2,3,1
257848,20125538,5,3,1
257854,20125541,4,3,1
257859,20125544,2,3,1
257902,20125567,2,3,2
257904,20125568,1,3,1
257907,20125569,5,3,1
257915,20125573,5,3,1
257920,20125576,1,3,1
257974,20125601,1,3,1
258005,20125613,2,3,2
258018,20125619,2,3,1
258028,20125625,1,3,2
258048,20125634,2,3,1
258095,20125658,1,3,1
258101,20125661,2,3,1
258133,20125677,1,3,1
258148,20125683,4,3,1
258156,20125687,2,3,1
258157,20125687,4,3,1
258169,20125693,5,3,1
258173,20125695,5,3,1
258174,20125696,1,3,1
258175,20125696,5,3,1
258182,20125701,2,3,1
258193,20125706,5,3,1
258210,20125714,3,3,4
258225,20125721,4,3,2
258281,20125747,2,3,1
258321,20125768,5,3,1
258332,20125774,5,3,5
258369,20125792,5,3,1
258407,20125811,4,3,1
258410,20125813,2,3,2
258411,20125813,4,3,1
258412,20125814,2,3,1
258502,20125857,1,3,1
258515,20125863,1,3,1
258516,20125863,5,3,1
258522,20125866,5,3,5
258535,20125872,4,3,1
258570,20125891,4,3,2
258579,20125896,1,3,1
258609,20125910,3,3,4
258614,20125912,4,3,1
258746,20125974,5,3,3
258766,20125983,4,3,1
258771,20125986,4,3,1
258778,20125990,2,3,1
258854,20126025,1,3,1
258869,20126031,4,3,1
258876,20126035,1,3,1
258968,20126082,2,3,1
259017,20126105,5,3,1
259064,20126129,4,3,1
259070,20126132,2,3,1
259101,20126146,1,3,1
259132,20126161,5,3,1
259156,20126173,4,3,1
259191,20126191,1,3,2
259201,20126196,1,3,4
259237,20126213,2,3,1
259238,20126213,4,3,1
259251,20126221,1,3,1
259259,20126225,2,3,7
259286,20126237,5,3,1
259310,20126250,5,3,1
259339,20126263,5,3,1
259359,20126274,5,3,1
259368,20126279,2,3,1
259386,20126288,5,3,1
259393,20126292,2,3,1
259395,20126293,1,3,1
259416,20126303,5,3,1
259451,20126318,6,3,1
259466,20126326,2,3,1
259508,20126346,2,3,1
259513,20126348,4,3,1
259528,20126354,4,3,2
259543,20126361,2,3,3
259544,20126361,3,3,4
259545,20126361,4,3,1
259583,20126380,4,3,1
259588,20126383,2,3,1
259662,20126420,5,3,1
259747,20126462,2,3,2
259750,20126463,2,3,1
259768,20126472,2,3,1
259813,20126494,5,3,1
259819,20126497,4,3,1
259824,20126500,2,3,1
259828,20126501,5,3,1
259834,20126504,2,3,1
259838,20126506,2,3,1
259844,20126507,5,3,1
259895,20126530,4,3,1
259914,20126539,4,3,1
259950,20126559,2,3,1
259992,20126579,1,3,3
260004,20126585,1,3,1
260020,20126592,5,3,2
260023,20126593,4,3,1
260030,20126598,1,3,1
260056,20126613,2,3,1
260119,20126643,2,3,2
260137,20126651,1,3,2
260143,20126654,1,3,1
260144,20126654,5,3,1
260145,20126655,2,3,1
260157,20126661,2,3,1
260192,20126679,2,3,1
260235,20126703,4,3,1
260246,20126710,1,3,3
260264,20126717,4,3,1
260265,20126718,2,3,1
260274,20126722,5,3,1
260278,20126724,5,3,1
260306,20126737,2,3,1
260322,20126746,1,3,3
260349,20126758,4,3,2
260355,20126761,2,3,3
260392,20126777,4,3,1
260401,20126782,2,3,1
260402,20126782,4,3,1
260421,20126791,5,3,1
260447,20126804,1,3,1
260472,20126816,1,3,1
260479,20126820,5,3,1
260514,20126836,2,3,1
260542,20126850,5,3,1
260553,20126856,4,3,1
260557,20126858,4,3,1
260583,20126871,5,3,1
260598,20126879,2,3,1
260657,20126908,4,3,1
260671,20126914,1,3,4
260678,20126917,4,3,1
260694,20126924,5,3,3
260710,20126932,1,3,1
260734,20126944,5,3,1
260739,20126947,2,3,1
260744,20126949,5,3,3
260751,20126953,1,3,1
260753,20126954,2,3,1
260764,20126959,4,3,1
260775,20126966,2,3,1
260961,20127057,4,3,1
260985,20127071,1,3,1
261000,20127078,2,3,1
261019,20127088,4,3,1
261046,20127101,5,3,3
261058,20127107,1,3,1
261080,20127121,1,3,1
261098,20127129,2,3,1
261140,20127150,2,3,1
261142,20127151,1,3,1
261171,20127166,5,3,1
261191,20127176,2,3,1
261203,20127183,1,3,1
261217,20127189,2,3,1
261230,20127194,2,3,1
261237,20127197,5,3,3
